ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
46,0.663976043504,0.00170897502999,0.0248695244561,0.0293673724927,0.280078084517
47,0.516597841839,0.00826268995745,0.0172625353204,0.17055243192,0.287324500964
48,0.342034794985,0.000129493741758,0.0784795057408,0.393758049045,0.185598156487
49,0.512390139413,0.00113811486399,0.0333494735048,0.299198326399,0.153923945819
50,0.035255357889,0.00787608113118,0.0635929210829,0.502220670628,0.391054969269
51,0.222280684902,0.156986217684,0.0410416735408,0.00778949480328,0.571901929069
52,0.172524915905,0.0017954823429,0.0670706685677,0.645860353336,0.112748579848
53,0.732985887311,0.00177067580293,0.00479978666484,0.0537164744192,0.206727175802
54,0.16964188938,0.00852034528412,0.0163163488413,0.0157037650555,0.789817651439
55,0.0060783472051,0.00910046736374,0.229612362117,0.0173018004046,0.737907022909
56,0.47373487109,0.00501887881168,0.0945224940143,0.148300513913,0.278423242171
57,0.647239071412,0.000420384546435,0.0140221961888,0.226788793834,0.111529554018
58,0.00380539799121,0.0197300364438,0.0736095944118,0.00406574235243,0.898789228801
59,0.00650951510688,0.00706187035763,0.100487908122,0.00973072972126,0.876209976692
60,0.57178290737,0.000386064907043,0.0126749031556,0.128451326016,0.286704798551
61,0.735887300649,0.00090935719913,0.0406312025161,0.0339616324026,0.188610507234
62,0.185683171676,0.0003256098069,0.121351675593,0.432926518089,0.259713024835
63,0.551581368711,0.0066582294411,0.00465544332934,0.150129516199,0.286975442319
64,0.02451201181,0.0294255684787,0.131394338185,0.0021760238728,0.812492057653
65,0.0174134707041,0.0228600455784,0.112054931634,0.00292279429512,0.844748757789
66,0.70704285347,0.00111511328062,0.007968834733,0.185156248305,0.0987169502122
67,0.788517697629,0.00201747609175,0.00453113811884,0.06433336523,0.14060032293
68,0.00247210386901,0.00995148267769,0.203105029409,0.475487850096,0.308983533948
69,0.651354181497,0.000205139401017,0.0127692515652,0.246674979356,0.0889964481801
70,0.0169707886231,0.0104187474171,0.090498588636,0.00578259021709,0.876329285107
71,0.0617353464532,0.018421234151,0.0859214501708,0.0216535456562,0.812268423569
72,0.70895837315,0.000542300728158,0.0136470358063,0.155380513673,0.121471776642
73,0.00321744048526,0.0334191098947,0.11769547179,0.0044754996824,0.841192478148
74,0.46135833579,0.00232762726451,0.023100776611,0.215707818246,0.297505442089
75,0.0900463591615,0.0111577931417,0.114068893371,0.00486493249029,0.779862021836
76,0.13685590508,0.0327953577039,0.0233544769301,0.0310832661884,0.775910994098
77,0.689945502563,0.004463419983,0.00632661845695,0.0309080574595,0.268356401538
78,0.24939802199,0.00708577463258,0.112396961556,0.0266830133906,0.604436228431
79,0.522646292209,0.00212492556548,0.0129009071165,0.337877206078,0.124450669031
80,0.7793734962,0.0029833452949,0.00493617852515,0.110997351569,0.101709628411
81,0.0366046286932,0.0053382043656,0.102142640785,0.00505267264508,0.850861853511
82,0.0175685899751,0.00529847129319,0.0931675337775,0.00513603918448,0.87882936577
83,0.684907756655,0.000570011072529,0.0200171759169,0.215680086628,0.0788249697276
84,0.0430762269468,0.0571894074565,0.177148734769,0.00206089501017,0.720524735818
85,0.421493940419,0.000166057196441,0.0278922272892,0.462777201199,0.0876705738962
86,0.0433238487485,0.0179054186792,0.194161929003,0.00167567706269,0.742933126506
87,0.0341682147934,0.00312646573898,0.25635531145,0.344354408763,0.361995599255
88,0.483817324086,0.000105302267238,0.0330163646429,0.296444936201,0.186616072803
89,0.0802714838296,0.014064185841,0.158000748442,0.00435466018249,0.743308921705
90,0.771735000916,0.00216962967649,0.0116827625646,0.0628821694276,0.151530437415
91,0.00272490946947,0.0498283088582,0.334510306259,0.00365363648721,0.609282838926
92,0.0045748490571,0.0441836843695,0.204246955856,0.00266622160731,0.74432828911
93,0.770126399805,0.00990301975289,0.00600817852848,0.0818626669507,0.132099734963
94,0.479512237023,0.00433295727192,0.0223664457432,0.377305156986,0.116483202975
95,0.341948696644,0.00384091403011,0.0425625390049,0.0210106197655,0.590637230556
96,0.576172329876,0.000159348715211,0.00830663792899,0.295978384204,0.119383299276
97,0.468597398606,0.000436806824699,0.0130438099668,0.362750664752,0.155171319851
98,0.087564322049,0.00688849004964,0.127382726965,0.0036689716316,0.774495489304
99,0.154426811692,0.0202032922966,0.0185904887139,0.00892245479182,0.797856952506
100,0.574858820142,0.000479384873814,0.00322844658916,0.252565884597,0.168867463798
101,0.701583987235,0.00259473322752,0.00526123588756,0.0575736440675,0.232986399583
102,0.866842247287,0.00212838302905,0.00635662959845,0.0305807294972,0.0940920105879
103,0.446362106163,0.000526088815986,0.0136654037041,0.182632188792,0.356814212525
104,0.512139768639,0.000414340098091,0.015429081745,0.258276648812,0.213740160706
105,0.632905834389,0.00493456643272,0.00500211736612,0.09666467758,0.260492804232
106,0.530518083347,0.00137955030091,0.0135975060295,0.323443002018,0.131061858304
107,0.516282466989,0.000291681355629,0.0117619101461,0.320638348502,0.151025593007
108,0.0318691871848,0.00413127066916,0.106636466734,0.506275601898,0.351087473514
109,0.82139528516,0.00112844762342,0.00348156027714,0.0621037055582,0.111891001381
110,0.613701987836,0.00557840959864,0.00812314908333,0.110117537395,0.262478916087
111,0.360466377979,0.000934047880994,0.0170169607715,0.539045924684,0.0825366886847
112,0.365140481315,0.00100407232903,0.0654842317824,0.39603929897,0.172331915604
113,0.198846349261,0.00219157420552,0.0710409951769,0.546509654067,0.18141142729
114,0.314392059384,0.000301669971077,0.0154451134228,0.44291790293,0.226943254293
115,0.0306728797882,0.021733219291,0.108271182002,0.00341308113008,0.835909637789
116,0.524231045952,0.00995798503787,0.00768011247872,0.183403317784,0.274727538747
117,0.75329131908,0.000321918844607,0.012716986873,0.116374983176,0.117294792027
118,0.00890872268195,0.00265322658546,0.0929677274731,0.540514792189,0.354955531071
119,0.0723163427064,0.00144282048557,0.133595479201,0.620756795034,0.171888562574
120,0.609848889743,0.0013054533515,0.0646197583473,0.0217277090167,0.302498189541
121,0.67724905533,0.0035542012826,0.00538894721818,0.033750992266,0.280056803904
122,0.720494606846,0.00226713242603,0.00854382369103,0.0625504312523,0.206144005785
123,0.756775622556,0.00153021058775,0.0038037019198,0.061467847716,0.176422617221
124,0.0101053875925,0.00976004405123,0.0726992878678,0.00413014666561,0.903305133823
125,0.180585244548,0.00918393167328,0.0381661788568,0.0389510127876,0.733113632134
126,0.630250973222,0.000418888157652,0.018989940054,0.187114114722,0.163226083844
127,0.236850519095,0.00669449439479,0.195971221266,0.0312434978914,0.529240267352
128,0.658816050763,0.00615488844236,0.00507897289408,0.0477938382166,0.282156249684
129,0.857178552468,0.00136911191083,0.00383009029064,0.036931626676,0.100690618655
130,0.797847003384,0.00122589590122,0.00519946156454,0.046979806808,0.148747832342
131,0.523786331181,0.000213600715597,0.0123845348906,0.33556358051,0.128051952702
132,0.858076887441,0.00151581669202,0.00572250564432,0.0300788201513,0.104605970072
133,0.53478153219,0.00372242293926,0.0309350330058,0.0119443248931,0.418616686972
134,0.510030690976,0.000572299272046,0.0110882122205,0.209121998069,0.269186799462
135,0.429405783401,0.00323215308006,0.0727322658038,0.181652872219,0.312976925496
136,0.374147850861,0.000118074006894,0.0215341021906,0.540586426354,0.0636135465872
137,0.575483955041,0.00188346954466,0.0245908267585,0.104460596505,0.29358115215
138,0.0133743601365,0.0237279631796,0.0723032540899,0.00331999725863,0.887274425335
139,0.354179584954,0.000495539166628,0.049311468914,0.397852979275,0.19816042769
140,0.176448598611,0.00373759997263,0.0330338253987,0.113799209419,0.672980766599
141,0.647986916485,0.00114580471286,0.0102085539613,0.189225026787,0.151433698054
142,0.214814385429,0.0171270367279,0.016785499907,0.0232064019036,0.728066676032
143,0.497425814407,0.000405575660787,0.0629458875845,0.27735551677,0.161867205578
144,0.388497071273,0.000424104966318,0.0634547222034,0.406932808406,0.140691293151
145,0.429748251238,0.00114025305002,0.0648234039482,0.285339648333,0.218948443431
146,0.28884243031,0.000507984396981,0.125054268688,0.393271441497,0.192323875107
147,0.474096417793,0.00362578775313,0.0413054406632,0.19056992234,0.29040243145
148,0.435189817682,6.6898630094e-05,0.0113623326004,0.43397111799,0.119409833097
149,0.0169707886231,0.0104187474171,0.090498588636,0.00578259021709,0.876329285107
150,0.102842840995,0.0308611935422,0.0257688886701,0.0116776831941,0.828849393599
151,0.452712159166,0.00486293190376,0.0748906720031,0.0150221282571,0.45251210867
152,0.0245838320028,0.00464952110868,0.243285656051,0.00352825071302,0.723952740125
153,0.628292690091,0.000976160956302,0.0124213026983,0.205819500164,0.15249034609
154,0.0490469252024,0.0145404257962,0.0632777239,0.295743516474,0.577391408627
155,0.688869155122,0.00960281729244,0.0137773507691,0.012997230988,0.274753445829
156,0.723920663605,0.000296191089994,0.00611522581439,0.139323376173,0.130344543318
157,0.375141759239,0.00212552489376,0.031865089752,0.459331269687,0.131536356428
158,0.0463258975172,0.0181964159524,0.0725689385632,0.00407612350121,0.858832624466
159,0.73328767062,0.00247885430063,0.0189425613696,0.0914416767744,0.153849236935
160,0.414780138542,0.00377441952705,0.0324713661602,0.275987293006,0.272986782765
161,0.640174204569,0.000343329012141,0.0116801974065,0.199461519109,0.148340749903
162,0.635168285698,0.00145034046452,0.0122519442133,0.15284167793,0.198287751694
163,0.0472035120303,0.029202298324,0.162238447439,0.023157527105,0.738198215102
164,0.832370467503,0.0065366095775,0.00557835492439,0.0355956464267,0.119918921569
165,0.398838986139,0.00144853680174,0.0276997735523,0.257603596386,0.314409107121
166,0.760910945528,0.00799374438117,0.00489762232269,0.0437277131635,0.182469974605
167,0.45314998685,0.00101824082772,0.0496871860438,0.328695717288,0.16744886899
168,0.500875220024,0.00141380293603,0.0140696793226,0.26261061938,0.221030678337
169,0.532536684103,0.000463955820539,0.0044224632929,0.38582173884,0.0767551579436
170,0.598633957996,0.00381135473014,0.0133421853493,0.201639339882,0.182573162042
171,0.00314321988807,0.0819024611764,0.344608794386,0.00541030286496,0.564935221684
172,0.634034617034,0.00053180237706,0.010503561148,0.190933112646,0.163996906795
173,0.44175693253,0.00284525198879,0.0595207836552,0.449904750278,0.0459722815484
174,0.332824412698,0.0023605352679,0.101534882988,0.411940945058,0.151339223987
175,0.578852527401,0.000594463110619,0.01527387952,0.27750388542,0.127775244548
176,0.158269004544,0.0545069534564,0.03211996212,0.00732609355719,0.747777986322
177,0.201951627334,0.00550461572154,0.062601972135,0.632173103062,0.0977686817475
178,0.766245009599,0.00325940189718,0.00859824502557,0.0986816362407,0.123215707238
179,0.628814086792,0.00249122143381,0.0281293421239,0.108404383076,0.232160966573
180,0.133196332931,0.0111143819797,0.0790940217926,0.0344363139637,0.742158949333
181,0.0489119161268,0.00958286805181,0.100381026124,0.00339893120132,0.837725258496
182,0.212406812181,0.00851763016591,0.0204569238805,0.0115097576591,0.747108876114
183,0.569697172271,0.00321144803783,0.0159046281921,0.137844996394,0.273341755105
184,0.0530369780932,0.000821247751958,0.0294531541832,0.206048530383,0.710640089589
185,0.57871270717,0.00153420775867,0.011484722996,0.322220051174,0.086048310901
186,0.435317368844,0.00104769788912,0.0248500143976,0.340867182145,0.197917736724
187,0.134420724129,0.0142115591338,0.090902488099,0.00389920755407,0.756566021084
188,0.529998354612,0.000343961249102,0.00693709336139,0.212282780513,0.250437810265
189,0.626928001261,0.000115018933988,0.0143011350824,0.202115792771,0.156540051951
190,0.684629922767,0.000624513114144,0.0390664351995,0.185158294325,0.0905208345945
191,0.515785437158,0.000210071238938,0.0134503369548,0.37692910651,0.0936250481382
192,0.443895087768,0.000586198145072,0.0713124451905,0.317733489327,0.16647277957
193,0.0601443373827,0.0021545645289,0.0472126054687,0.242836279242,0.647652213378
194,0.543293131033,0.00292261509497,0.0259293344895,0.0212860903935,0.406568828989
195,0.685245005429,0.000845552273531,0.0162944637108,0.171998895544,0.125616083042
196,0.690060477354,0.00148709147897,0.00721314920746,0.0550454783969,0.246193803563
197,0.736835824589,0.00102919069146,0.024200550021,0.185842369153,0.0520920655452
198,0.507574107487,0.000589529356949,0.0596328379808,0.372636121744,0.0595674034318
199,0.537311833071,0.00103853634861,0.0244673598013,0.197978656662,0.239203614118
200,0.597454934763,0.000809756006947,0.00620640600348,0.128362076756,0.267166826471
201,0.014538388614,0.00737689838702,0.0420322505335,0.00795463038786,0.928097832078
202,0.530451593707,0.00486438192457,0.0414169743635,0.0976488007799,0.325618249225
203,0.647194322546,0.000182630408626,0.0101333976544,0.199856340552,0.142633308838
204,0.712965327427,0.000179775969458,0.019299942452,0.0404252452517,0.2271297089
205,0.0549574842787,0.00757765416218,0.091987203733,0.50449299638,0.340984661446
206,0.65323679271,0.00227099691366,0.00872210384186,0.0495340574766,0.286236049058
207,0.637901371911,0.000520640048738,0.0124402450773,0.208230364093,0.140907378869
208,0.0315442261055,0.00518915860931,0.153129190908,0.552523901273,0.257613523104
209,0.384018971931,0.000984413957587,0.0186306568352,0.321665989667,0.27469996761
210,0.593808170515,0.000375610577777,0.010853074373,0.293892532142,0.101070612392
211,0.0331933833977,0.0234738547313,0.12714065795,0.00395988012647,0.812232223794
212,0.071397247038,0.00318489884096,0.0332428706464,0.664364909227,0.227810074247
213,0.541968541319,0.000795099160936,0.011852675616,0.272946208,0.172437475903
214,0.723964439349,0.0013176863508,0.0233384308406,0.0277176295621,0.223661813898
215,0.0339525471082,0.00710119597534,0.0601589080789,0.00369738972275,0.895089959115
216,0.652161427594,0.00117557372435,0.0259237312546,0.0372321780346,0.283507089392
217,0.532404937431,0.00558581221143,0.0343064344023,0.0282508100727,0.399452005883
218,0.804581536613,0.0150435378653,0.00573685810077,0.0331341776109,0.14150388981
219,0.622539137267,0.00135581588599,0.00905868822516,0.234977685313,0.132068673309
220,0.169256283923,0.000147611606523,0.0368144564972,0.673254300639,0.120527347334
221,0.0482964530582,0.00635519817123,0.118846494363,0.193602522788,0.63289933162
222,0.0240745463894,0.0506678096001,0.100973897473,0.00153895668165,0.822744789856
223,0.124368004368,0.04718057908,0.0383846944524,0.0135926709399,0.77647405116
224,0.683573260934,9.29574802221e-05,0.00570333647007,0.198234721343,0.112395723773
225,0.00219667774214,0.00152663696489,0.324384067999,0.572041263855,0.0998513534392
226,0.590351304354,0.00101841014247,0.0131215312686,0.280644576104,0.114864178131
227,0.0751788446583,0.00747387888541,0.0852340559301,0.00516026455301,0.826952955973
228,0.175459573635,0.0104254356927,0.0685318272373,0.0364252945295,0.709157868906
229,0.472955547472,0.00108063666462,0.0282386891275,0.240267824989,0.257457301747
230,0.0185386905365,0.0427873480498,0.0851318781044,0.00449035886967,0.84905172444
231,0.804406108136,0.00105163117752,0.00322668913155,0.0827779741325,0.108537597423
232,0.730952527545,0.000237316091834,0.0141919513474,0.135710322424,0.118907882591
233,0.0821533426735,0.00703396740439,0.0791851378476,0.0103341851741,0.8212933669
234,0.0363939111599,0.00398637071309,0.125983545745,0.345856889853,0.48777928253
235,0.503349080182,0.000692508286732,0.0416814865126,0.377477155528,0.0767997694907
236,0.717993494493,0.00161678178224,0.00599217733311,0.0499168432357,0.224480703156
237,0.508966924088,0.00366341343256,0.0303608272901,0.26732500338,0.189683831809
238,0.0726400399292,0.0297851561241,0.110448116535,0.0222097247806,0.764916962631
239,0.719774899274,0.00154717183634,0.00572469394934,0.190612109869,0.0823411250717
240,0.728164352813,0.00302007601481,0.026107376951,0.01452422489,0.228183969332
241,0.743069572678,0.00100743466278,0.0204383545663,0.0283823538274,0.207102284265
242,0.338458792992,0.00203034659799,0.0282959375154,0.370440241627,0.260774681268
243,0.65372616621,0.000983685980397,0.0564871842832,0.0105360368965,0.27826692663
244,0.702610704479,0.00194077913925,0.0108532230219,0.0749683057258,0.209626987634
245,0.564516121494,0.000623881090812,0.0192888046037,0.203648683664,0.211922509148
246,0.402166013832,0.000398295377259,0.0373074508725,0.430832576147,0.129295663771
247,0.743253311186,0.00126650486124,0.020179510991,0.0603947418421,0.174905931119
248,0.626233491824,0.00263622640768,0.006394271321,0.0622980482737,0.302437962173
249,0.253618930281,0.00047772233086,0.0120315481681,0.553479586286,0.180392212934
250,0.655993379278,0.000859080185079,0.0052698639652,0.074788680411,0.263088996161
251,0.0392222352638,0.0233466035346,0.21975584876,0.0249084649705,0.692766847471
252,0.433933331285,0.00124995671886,0.0302564176345,0.436292184152,0.0982681102096
253,0.0510436403171,0.00677150443683,0.0998681469965,0.00514180958577,0.837174898664
254,0.220490476616,0.000147440365784,0.111099657785,0.54616378311,0.122098642123
255,0.0696451491602,0.00711319113357,0.0907264332277,0.00576965614893,0.82674557033
256,0.554688670716,0.000759500616703,0.00549530404301,0.210933586144,0.22812293848
257,0.448001861407,0.00701608939219,0.0717417919423,0.0485801740915,0.424660083167
258,0.707328323778,0.00198142985322,0.00658846413818,0.0419346107616,0.242167171469
259,0.176358013708,0.00233904235057,0.114097132918,0.533854793239,0.173351017785
260,0.577474178452,0.000345134176704,0.0176360487732,0.0163756389741,0.388168999624
261,0.50758312719,0.00119493050249,0.00576209187706,0.140421691839,0.345038158592
262,0.563577449971,0.000763100806497,0.0453063452083,0.219386154275,0.170966949739
263,0.557761806784,0.000905655577852,0.00570594643356,0.354286238557,0.0813403526472
264,0.451370473878,0.0023530211833,0.0180100729572,0.322764060089,0.205502371893
265,0.42747695365,0.00306940764914,0.0221429754559,0.322929154665,0.22438150858
266,0.485670403899,0.00418898644637,0.0250000507349,0.0778148779725,0.407325680947
267,0.0756876473625,0.0304129178221,0.116586110792,0.0318324269989,0.745480897025
268,0.0235253511363,0.0188384237197,0.109067552088,0.010491486846,0.83807718621
269,0.00151245486919,0.0235241819556,0.072047342865,0.00590065067634,0.897015369634
270,0.668450801683,0.00253898466384,0.00381866869267,0.137238106889,0.187953438071
271,0.0619120171856,0.0136140267395,0.153925586082,0.0036939476217,0.766854422371
272,0.42610632896,0.00559254502849,0.0788066648324,0.0187119962577,0.470782464921
273,0.0720675883925,0.00195723852834,0.103811122533,0.337251883724,0.484912166822
274,0.373902432781,0.00122903870156,0.157428003831,0.17230739522,0.295133129466
275,0.147390699067,0.00529117561872,0.190403557033,0.106475991153,0.550438577128
276,0.0054451041129,0.014955579874,0.146904596265,0.00537310358918,0.827321616159
277,0.0131991248759,0.0113790523829,0.0495036369674,0.0052567534652,0.920661432309
278,0.594623616507,0.00559930169631,0.102105548811,0.0313971318531,0.266274401132
279,0.628661473186,0.00478148914594,0.00377279898306,0.0623426540529,0.300441584632
280,0.057079964784,0.0122147353575,0.0195907339219,0.035842849347,0.87527171659
281,0.548253209734,0.00101879655148,0.0216828186873,0.290690326989,0.138354848038
282,0.410060364757,0.000909371946137,0.0421912841387,0.413660459555,0.133178519603
283,0.0840324336951,0.00946206173268,0.101009525665,0.0157212747167,0.78977470419
284,0.756001460796,0.000761515979075,0.00481912542017,0.0474457608787,0.190972136926
285,0.263346844743,0.000942652527333,0.113839500037,0.389324207337,0.232546795357
286,0.579989785891,0.000978151391562,0.0197885931074,0.220174211263,0.179069258347
287,0.00181756298672,0.0476135292345,0.0760803567931,0.00284824668363,0.871640304302
288,0.0428088239471,0.00593303100586,0.0968573446444,0.00360826034847,0.850792540054
289,0.691737997016,0.000455087133388,0.00809901775667,0.151738215824,0.14796968227
290,0.478450518975,0.00171489517123,0.0194297664005,0.286124158898,0.214280660555
291,0.730975609438,0.00101073124609,0.0304517595842,0.0198171034841,0.217744796247
292,0.805245785713,0.000648729089915,0.00608068217589,0.0348414189784,0.153183384042
293,0.493025431762,0.00161154591305,0.0188950289797,0.0181356051913,0.468332388154
294,0.049947168849,0.0227902336074,0.118699121603,0.0260658002246,0.782497675716
295,0.201858183636,0.000664562388957,0.112533143478,0.608783889463,0.0761602210347
296,0.0985855261318,0.0216096009671,0.12050677522,0.0363815625575,0.722916535123
297,0.365691498574,0.00124672260296,0.0429764396468,0.443927127199,0.146158211976
298,0.0566543210037,0.0227496140668,0.0998487905078,0.0501371601842,0.770610114238
299,0.630251116545,0.000845217910727,0.0153150926508,0.198649109162,0.154939463732
300,0.529016367196,0.00460420690849,0.0118052358065,0.170218816834,0.284355373255
301,0.464982056041,0.000694198978779,0.0463691936248,0.415399724295,0.0725548270601
302,0.763974945622,0.00427962867834,0.00635517084631,0.0366793253551,0.188710929498
303,0.854271468622,0.00423646216635,0.00696091980241,0.0471636532128,0.0873674961963
304,0.583418217338,0.000213258244524,0.0145201200233,0.199445742417,0.202402661978
305,0.0518550943887,0.0264718689674,0.155064572799,0.0430082818652,0.72360018198
306,0.145861428679,0.000829134913692,0.166964191504,0.648378654476,0.0379665904273
307,0.788838099113,0.000772234695058,0.00440890034041,0.068644315905,0.137336449946
308,0.619795515473,0.00444934358277,0.0119097749647,0.137014913126,0.226830452854
309,0.73523365819,0.000726624356847,0.00683600736583,0.208300302843,0.0489034072446
310,0.162122997893,0.083378579165,0.0206554978285,0.00683524620643,0.727007678907
311,0.569497183834,0.00193017397003,0.0253469447854,0.0612963179394,0.341929379471
312,0.625726152943,0.00106503388026,0.0222455254097,0.0179174315743,0.333045856193
313,0.0394757453479,0.0147443030205,0.0953125664355,0.0101508179618,0.840316567234
314,0.346642174959,0.00169111273906,0.02277051126,0.510868293584,0.118027907458
315,0.0264662929445,0.0134463899219,0.00968105794432,0.0282481422016,0.922158116988
316,0.46581120821,0.000204550116859,0.00698477357947,0.448257378975,0.0787420891184
317,0.445122717227,0.000945029141863,0.0198762497679,0.448505915636,0.0855500882275
318,0.726023771461,0.00734702741065,0.0229089752163,0.0323011061253,0.211419119787
319,0.0847637730367,0.00420804726859,0.0601888580391,0.00708985259308,0.843749469063
320,0.572513364229,0.000227449486216,0.0548603689841,0.257127989525,0.115270827776
321,0.658901931026,0.00178051450468,0.0210708673759,0.156840648998,0.161406038095
322,0.0102455567961,0.0129387463323,0.079852728749,0.00386307112839,0.893099896994
323,0.00761874954833,0.0341145387629,0.109524856227,0.00569785425048,0.843044001211
324,0.768964409039,0.00281295206274,0.00437520637705,0.0434185138586,0.180428918662
325,0.778559934233,0.00293088320956,0.00372966850793,0.055227277433,0.159552236616
326,0.779305769316,0.00261545715193,0.00395778606098,0.0369188603921,0.177202127079
327,0.519787051693,0.000170762628397,0.00940892387144,0.153476240504,0.317157021303
328,0.551696625955,0.00112892110504,0.0261327227002,0.306830344397,0.114211385842
329,0.677925976002,0.000388983125055,0.0110478870396,0.183882333915,0.126754819918
330,0.0371736495441,0.0095015594834,0.0403087679651,0.268507246899,0.644508776108
331,0.153923009286,0.000240548793732,0.0789034050536,0.651261541908,0.115671494959
332,0.0143796290118,0.0210929915743,0.0902831233651,0.00526276187632,0.868981494172
333,0.795619279613,0.0014594231157,0.00570624181845,0.0840105400494,0.113204515404
334,0.553910057636,0.00450214778364,0.0244867298021,0.0239664186893,0.393134646089
335,0.0780261635706,0.0525512179776,0.100660024975,0.0329082091589,0.735854384318
336,0.722949328825,0.00315973821101,0.00503810014524,0.0677454444174,0.201107388402
337,0.0027206945196,0.0375591641679,0.382062970351,0.00848766841879,0.569169502542
338,0.326958114253,0.000475611536681,0.0680694139016,0.265005573393,0.339491286915
339,0.0609666899746,0.00547897184929,0.06406605433,0.0858217897547,0.783666494091
340,0.499037586743,0.00137247785593,0.0398232808706,0.384396305596,0.0753703489348
341,0.561999243612,0.000917104171109,0.0461164966424,0.0224150649446,0.368552090629
342,0.740955570693,0.00168155805961,0.00621043113716,0.0346354225031,0.216517017607
343,0.0273194003947,0.0340158975579,0.222128678799,0.0625130928425,0.654022930406
344,0.633218560497,0.000258323905697,0.0163809113903,0.182769459944,0.167372744263
345,0.735893123748,0.00120994163799,0.00606889916201,0.088708684191,0.168119351261
346,0.561825001316,0.000343593557046,0.0134017342161,0.295281474412,0.129148196498
347,0.189531963248,0.00011106624856,0.0229617960247,0.649816137937,0.137579036542
348,0.067189264778,0.024522229684,0.0179198086022,0.00743649953605,0.8829321974
349,0.134838005849,0.0027086652226,0.0974563194034,0.694646197442,0.0703508120828
350,0.383956909814,0.00181231465492,0.0256428605961,0.190634021656,0.397953893278
351,0.641002929918,0.00123234794303,0.0084909434611,0.275092476225,0.0741813024529
352,0.00640561336241,0.00625697831668,0.0638587244212,0.00465703701036,0.918821646889
353,0.362187598338,0.000965784267489,0.049701030731,0.508359706045,0.0787858806191
