ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
77,0.6,0.0,0.0,0.0,0.4
78,0.0,0.0,0.1,0.0,0.9
79,0.3,0.0,0.0,0.6,0.1
80,1.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,1.0
82,0.0,0.0,0.0,0.0,1.0
83,0.6,0.0,0.0,0.1,0.3
84,0.0,0.0,0.1,0.0,0.9
85,0.6,0.0,0.0,0.4,0.0
86,0.0,0.0,0.0,0.0,1.0
87,0.0,0.0,0.2,0.4,0.4
88,0.6,0.0,0.0,0.0,0.4
89,0.0,0.0,0.0,0.0,1.0
90,0.7,0.0,0.0,0.0,0.3
91,0.0,0.0,0.0,0.0,1.0
92,0.0,0.0,0.0,0.0,1.0
93,0.8,0.0,0.0,0.0,0.2
94,0.3,0.0,0.0,0.7,0.0
95,0.0,0.0,0.0,0.0,1.0
96,0.8,0.0,0.0,0.1,0.1
97,0.4,0.0,0.0,0.1,0.5
98,0.0,0.0,0.0,0.0,1.0
99,0.2,0.0,0.0,0.0,0.8
100,0.5,0.0,0.1,0.2,0.2
101,1.0,0.0,0.0,0.0,0.0
102,1.0,0.0,0.0,0.0,0.0
103,0.2,0.0,0.0,0.0,0.8
104,0.7,0.0,0.0,0.2,0.1
105,0.6,0.0,0.0,0.4,0.0
106,0.8,0.0,0.0,0.2,0.0
107,0.5,0.0,0.0,0.5,0.0
108,0.0,0.0,0.1,0.6,0.3
109,1.0,0.0,0.0,0.0,0.0
110,0.3,0.0,0.0,0.4,0.3
111,0.3,0.0,0.0,0.6,0.1
112,0.4,0.0,0.2,0.1,0.3
113,0.1,0.0,0.0,0.7,0.2
114,0.5,0.0,0.0,0.5,0.0
115,0.0,0.0,0.0,0.0,1.0
116,0.9,0.0,0.0,0.0,0.1
117,0.9,0.0,0.0,0.1,0.0
118,0.0,0.0,0.1,0.6,0.3
119,0.1,0.0,0.0,0.9,0.0
120,0.14,0.0,0.0,0.0,0.86
121,0.8,0.0,0.0,0.0,0.2
122,0.6,0.0,0.0,0.0,0.4
123,1.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,1.0
125,0.0,0.1,0.2,0.0,0.7
126,0.9,0.0,0.0,0.1,0.0
127,0.0,0.0,0.1,0.0,0.9
128,0.8,0.0,0.0,0.1,0.1
129,1.0,0.0,0.0,0.0,0.0
130,0.7,0.0,0.0,0.1,0.2
131,0.4,0.0,0.0,0.3,0.3
132,1.0,0.0,0.0,0.0,0.0
133,1.0,0.0,0.0,0.0,0.0
134,0.3,0.0,0.0,0.5,0.2
135,0.3,0.0,0.2,0.1,0.4
136,0.3,0.0,0.0,0.6,0.1
137,0.6,0.0,0.0,0.0,0.4
138,0.0,0.0,0.0,0.0,1.0
139,0.6,0.0,0.0,0.2,0.2
140,0.0,0.0,0.0,0.0,1.0
141,0.7,0.0,0.0,0.0,0.3
142,0.1,0.0,0.0,0.0,0.9
143,0.2,0.0,0.0,0.6,0.2
144,0.9,0.0,0.0,0.0,0.1
145,0.5,0.0,0.0,0.5,0.0
146,0.3,0.0,0.2,0.4,0.1
147,0.3,0.0,0.2,0.5,0.0
148,0.3,0.0,0.0,0.4,0.3
149,0.0,0.0,0.0,0.0,1.0
150,0.0,0.0,0.0,0.0,1.0
151,0.0,0.0,0.4,0.0,0.6
152,0.0,0.0,0.2,0.0,0.8
153,0.4,0.0,0.0,0.0,0.6
154,0.0,0.0,0.0,0.0,1.0
155,0.3,0.0,0.0,0.0,0.7
156,0.9,0.0,0.0,0.0,0.1
157,0.2,0.0,0.0,0.5,0.3
158,0.0,0.0,0.0,0.0,1.0
159,0.2,0.0,0.1,0.2,0.5
160,0.5,0.0,0.0,0.3,0.2
161,0.8,0.0,0.0,0.0,0.2
162,0.4,0.0,0.0,0.1,0.5
163,0.0,0.0,0.0,0.0,1.0
164,1.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.275,0.325,0.4
166,0.9,0.0,0.0,0.0,0.1
167,0.8,0.0,0.0,0.2,0.0
168,0.4,0.0,0.0,0.4,0.2
169,0.8,0.0,0.0,0.2,0.0
170,1.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,1.0
172,0.3,0.0,0.0,0.3,0.4
173,0.2,0.0,0.0,0.5,0.3
174,0.3,0.0,0.1,0.5,0.1
175,0.15,0.0,0.0,0.65,0.2
176,0.0,0.0,0.0,0.0,1.0
177,0.1,0.0,0.4,0.2,0.3
178,0.7,0.0,0.0,0.2,0.1
179,0.9,0.0,0.0,0.0,0.1
180,0.0,0.0,0.2,0.2,0.6
181,0.0,0.0,0.0,0.0,1.0
182,1.0,0.0,0.0,0.0,0.0
183,0.1,0.0,0.0,0.2,0.7
184,0.1,0.0,0.0,0.1,0.8
185,0.1,0.0,0.0,0.5,0.4
186,0.4,0.0,0.0,0.6,0.0
187,0.0,0.0,0.0,0.0,1.0
188,0.7,0.0,0.1,0.2,0.0
189,0.7,0.0,0.0,0.2,0.1
190,1.0,0.0,0.0,0.0,0.0
191,0.2,0.0,0.0,0.8,0.0
192,0.3,0.0,0.0,0.2,0.5
193,0.0,0.0,0.0,0.1,0.9
194,0.4,0.0,0.0,0.0,0.6
195,0.9,0.0,0.0,0.0,0.1
196,0.6,0.0,0.0,0.1,0.3
197,0.7,0.0,0.0,0.3,0.0
198,0.4,0.0,0.0,0.6,0.0
199,0.6,0.0,0.0,0.3,0.1
200,0.7,0.1,0.0,0.1,0.1
201,0.0,0.0,0.0,0.0,1.0
202,0.3,0.0,0.0,0.2,0.5
203,0.4,0.0,0.0,0.5,0.1
204,1.0,0.0,0.0,0.0,0.0
205,0.1,0.0,0.1,0.5,0.3
206,0.5,0.0,0.0,0.0,0.5
207,0.6,0.0,0.0,0.0,0.4
208,0.2,0.0,0.0,0.7,0.1
209,0.4,0.0,0.0,0.3,0.3
210,0.52,0.0,0.0,0.38,0.1
211,0.0,0.0,0.0,0.0,1.0
212,0.3,0.0,0.0,0.4,0.3
213,0.8,0.0,0.1,0.1,0.0
214,0.766666666667,0.0,0.0,0.0,0.233333333333
215,0.0,0.1,0.0,0.0,0.9
216,0.8,0.0,0.0,0.1,0.1
217,0.9,0.0,0.0,0.1,0.0
218,0.0,0.0,0.2,0.0,0.8
219,0.5,0.0,0.0,0.2,0.3
220,0.5,0.0,0.0,0.2,0.3
221,0.0,0.0,0.0,0.2,0.8
222,0.0,0.0,0.0,0.0,1.0
223,0.3,0.1,0.1,0.0,0.5
224,0.7,0.0,0.0,0.1,0.2
225,0.3,0.0,0.0,0.5,0.2
226,0.6,0.0,0.0,0.2,0.2
227,0.0,0.0,0.7,0.0,0.3
228,0.0,0.0,0.0,0.0,1.0
229,0.4,0.0,0.2,0.3,0.1
230,0.0,0.0,0.0,0.0,1.0
231,0.4,0.0,0.0,0.6,0.0
232,1.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,1.0
234,0.2,0.0,0.0,0.8,0.0
235,0.3,0.0,0.0,0.6,0.1
236,0.8,0.0,0.0,0.0,0.2
237,0.5,0.0,0.0,0.3,0.2
238,0.0,0.0,0.0,0.1,0.9
239,0.6,0.0,0.0,0.4,0.0
240,0.5,0.0,0.0,0.2,0.3
241,1.0,0.0,0.0,0.0,0.0
242,0.7,0.0,0.0,0.1,0.2
243,1.0,0.0,0.0,0.0,0.0
244,0.2,0.0,0.0,0.3,0.5
245,0.3,0.0,0.0,0.3,0.4
246,0.8,0.0,0.1,0.1,0.0
247,0.5,0.0,0.0,0.0,0.5
248,0.8,0.0,0.0,0.1,0.1
249,0.0,0.0,0.0,0.9,0.1
250,1.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.9,0.1
252,0.5,0.0,0.0,0.5,0.0
253,0.0,0.0,0.0,0.0,1.0
254,0.0,0.0,0.0,0.9,0.1
255,0.0,0.0,0.0,0.0,1.0
256,0.6,0.0,0.0,0.2,0.2
257,0.2,0.0,0.0,0.1,0.7
258,0.483333333333,0.0,0.0,0.0,0.516666666667
259,0.0,0.0,0.3,0.6,0.1
260,1.0,0.0,0.0,0.0,0.0
261,1.0,0.0,0.0,0.0,0.0
262,0.6,0.0,0.2,0.2,0.0
263,0.9,0.0,0.0,0.1,0.0
264,0.2,0.0,0.0,0.6,0.2
265,0.4,0.0,0.0,0.5,0.1
266,0.5,0.0,0.0,0.3,0.2
267,0.0,0.0,0.1,0.0,0.9
268,0.0,0.0,0.0,0.0,1.0
269,0.0,0.0,0.0,0.0,1.0
270,1.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.1,0.0,0.9
272,0.5,0.0,0.2,0.0,0.3
273,0.0,0.0,0.2,0.1,0.7
274,0.1,0.0,0.4,0.1,0.4
275,0.0,0.0,0.8,0.0,0.2
276,0.0,0.0,0.0,0.0,1.0
277,0.0,0.0,0.0,0.0,1.0
278,0.3,0.0,0.2,0.0,0.5
279,0.2,0.0,0.0,0.7,0.1
280,0.1,0.0,0.0,0.4,0.5
281,0.2,0.0,0.1,0.5,0.2
282,0.6,0.0,0.1,0.0,0.3
283,0.0,0.0,0.0,0.0,1.0
284,0.6,0.0,0.0,0.0,0.4
285,0.0,0.0,0.0,0.9,0.1
286,0.4,0.0,0.1,0.4,0.1
287,0.0,0.0,0.0,0.0,1.0
288,0.0,0.0,0.0,0.0,1.0
289,0.6,0.0,0.0,0.1,0.3
290,0.2,0.0,0.0,0.6,0.2
291,1.0,0.0,0.0,0.0,0.0
292,1.0,0.0,0.0,0.0,0.0
293,0.7,0.0,0.0,0.3,0.0
294,0.1,0.0,0.3,0.2,0.4
295,0.0,0.0,0.0,1.0,0.0
296,0.0,0.0,0.0,0.0,1.0
297,0.2,0.0,0.0,0.8,0.0
298,0.2,0.0,0.2,0.0,0.6
299,0.6,0.0,0.0,0.3,0.1
300,0.2,0.0,0.0,0.3,0.5
301,0.5,0.0,0.0,0.5,0.0
302,0.7,0.0,0.0,0.0,0.3
303,1.0,0.0,0.0,0.0,0.0
304,0.6,0.0,0.0,0.2,0.2
305,0.0,0.0,0.5,0.0,0.5
306,0.0,0.0,0.6,0.4,0.0
307,1.0,0.0,0.0,0.0,0.0
308,0.3,0.0,0.1,0.2,0.4
309,0.4,0.0,0.0,0.6,0.0
310,0.3,0.2,0.0,0.0,0.5
311,0.5,0.0,0.0,0.2,0.3
312,1.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,1.0
314,0.3,0.0,0.1,0.6,0.0
315,0.0,0.0,0.0,0.0,1.0
316,0.283333333333,0.0,0.0,0.4,0.316666666667
317,0.4,0.0,0.0,0.6,0.0
318,1.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,1.0
320,0.4,0.0,0.0,0.0,0.6
321,0.4,0.0,0.0,0.1,0.5
322,0.0,0.0,0.0,0.0,1.0
323,0.0,0.0,0.0,0.0,1.0
324,1.0,0.0,0.0,0.0,0.0
325,0.9,0.0,0.0,0.0,0.1
326,1.0,0.0,0.0,0.0,0.0
327,0.7,0.0,0.0,0.0,0.3
328,0.7,0.0,0.0,0.1,0.2
329,0.8,0.0,0.0,0.1,0.1
330,0.0,0.0,0.0,0.0,1.0
331,0.7,0.0,0.2,0.1,0.0
332,0.0,0.0,0.1,0.0,0.9
333,1.0,0.0,0.0,0.0,0.0
334,0.5,0.0,0.0,0.0,0.5
335,0.0,0.7,0.0,0.0,0.3
336,0.6,0.0,0.0,0.0,0.4
337,0.0,0.0,0.5,0.0,0.5
338,0.3,0.0,0.0,0.5,0.2
339,0.0,0.0,0.1,0.0,0.9
340,0.2,0.0,0.0,0.7,0.1
341,0.0,0.0,0.0,0.0,1.0
342,0.7,0.0,0.0,0.0,0.3
343,0.0,0.0,0.7,0.0,0.3
344,0.7,0.0,0.0,0.3,0.0
345,1.0,0.0,0.0,0.0,0.0
346,0.4,0.0,0.2,0.4,0.0
347,0.2,0.0,0.0,0.7,0.1
348,0.0,0.0,0.0,0.0,1.0
349,0.0,0.0,0.0,0.9,0.1
350,0.6,0.0,0.1,0.0,0.3
351,0.8,0.0,0.0,0.1,0.1
352,0.0,0.0,0.4,0.0,0.6
353,0.5,0.0,0.0,0.4,0.1
354,0.6,0.0,0.0,0.0,0.4
355,0.5,0.0,0.0,0.3,0.2
356,0.0,0.1,0.9,0.0,0.0
357,0.5,0.0,0.1,0.0,0.4
358,0.4,0.0,0.0,0.1,0.5
359,0.4,0.0,0.1,0.0,0.5
360,0.3,0.0,0.0,0.0,0.7
361,1.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,1.0
363,0.5,0.0,0.0,0.5,0.0
364,1.0,0.0,0.0,0.0,0.0
365,0.4,0.0,0.0,0.1,0.5
366,0.0,0.0,0.9,0.0,0.1
367,0.9,0.0,0.0,0.0,0.1
368,0.1,0.0,0.6,0.1,0.2
369,0.0,0.0,0.1,0.0,0.9
370,0.6,0.0,0.0,0.0,0.4
371,0.7,0.0,0.0,0.3,0.0
372,0.9,0.0,0.0,0.0,0.1
373,1.0,0.0,0.0,0.0,0.0
374,0.5,0.0,0.0,0.4,0.1
375,0.0,0.0,0.0,0.0,1.0
376,0.2,0.0,0.0,0.7,0.1
377,0.9,0.0,0.0,0.0,0.1
378,0.5,0.0,0.0,0.5,0.0
379,1.0,0.0,0.0,0.0,0.0
380,0.2,0.4,0.0,0.0,0.4
381,1.0,0.0,0.0,0.0,0.0
382,0.0,0.0,0.0,0.0,1.0
383,0.0,0.2,0.0,0.0,0.8
384,0.0,0.0,0.0,0.0,1.0
385,0.5,0.0,0.0,0.5,0.0
386,0.0,0.0,0.0,0.7,0.3
387,0.0,0.0,0.0,0.0,1.0
388,0.9,0.0,0.0,0.1,0.0
389,1.0,0.0,0.0,0.0,0.0
390,1.0,0.0,0.0,0.0,0.0
391,0.1,0.0,0.2,0.6,0.1
392,0.0,0.0,0.0,0.0,1.0
393,1.0,0.0,0.0,0.0,0.0
394,0.0,0.0,0.0,0.0,1.0
395,0.1,0.0,0.0,0.5,0.4
396,0.1,0.0,0.2,0.6,0.1
397,0.0,0.0,0.3,0.5,0.2
398,0.4,0.0,0.0,0.0,0.6
399,0.5,0.0,0.0,0.4,0.1
400,1.0,0.0,0.0,0.0,0.0
401,1.0,0.0,0.0,0.0,0.0
402,0.8,0.0,0.0,0.1,0.1
403,0.7,0.0,0.0,0.3,0.0
404,0.0,0.133333333333,0.0,0.0,0.866666666667
405,0.0,0.0,0.0,0.0,1.0
406,0.5,0.0,0.0,0.4,0.1
407,0.9,0.0,0.1,0.0,0.0
408,0.0,0.0,0.0,0.9,0.1
409,1.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,1.0
411,0.0,0.0,0.0,0.9,0.1
412,1.0,0.0,0.0,0.0,0.0
413,0.8,0.0,0.0,0.1,0.1
414,1.0,0.0,0.0,0.0,0.0
415,0.6,0.0,0.0,0.3,0.1
416,1.0,0.0,0.0,0.0,0.0
417,0.4,0.0,0.4,0.1,0.1
418,0.4,0.0,0.0,0.2,0.4
419,0.9,0.0,0.0,0.1,0.0
420,0.4,0.0,0.0,0.0,0.6
421,1.0,0.0,0.0,0.0,0.0
422,0.0,0.0,0.0,0.0,1.0
423,0.0,0.7,0.1,0.0,0.2
424,0.9,0.1,0.0,0.0,0.0
425,0.8,0.0,0.0,0.1,0.1
426,0.0,0.0,0.0,0.0,1.0
427,1.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.8,0.0,0.2
429,0.0,0.0,0.0,0.0,1.0
430,0.0,0.0,0.0,0.0,1.0
431,0.3,0.0,0.0,0.1,0.6
432,0.2,0.0,0.0,0.6,0.2
433,0.6,0.0,0.1,0.1,0.2
434,0.1,0.0,0.0,0.8,0.1
435,0.0,0.0,0.1,0.0,0.9
436,0.0,0.0,0.0,0.0,1.0
437,0.8,0.0,0.0,0.1,0.1
438,0.2,0.0,0.0,0.5,0.3
439,0.0,0.0,0.0,0.0,1.0
440,0.6,0.0,0.0,0.0,0.4
441,0.0,0.0,0.1,0.2,0.7
442,0.8,0.0,0.0,0.0,0.2
443,0.9,0.0,0.0,0.1,0.0
444,0.6,0.0,0.0,0.4,0.0
445,0.2,0.0,0.0,0.6,0.2
446,0.5,0.0,0.0,0.4,0.1
447,0.6,0.0,0.0,0.3,0.1
448,0.0,0.0,0.0,0.0,1.0
449,0.2,0.0,0.0,0.0,0.8
450,0.0,0.1,0.0,0.3,0.6
451,0.0,0.0,0.0,0.0,1.0
452,0.5,0.0,0.0,0.0,0.5
453,0.9,0.0,0.0,0.1,0.0
454,0.0,0.0,0.0,0.0,1.0
455,0.7,0.0,0.2,0.1,0.0
456,0.9,0.0,0.0,0.1,0.0
457,0.8,0.0,0.0,0.1,0.1
458,0.1,0.0,0.4,0.2,0.3
459,0.6,0.0,0.0,0.0,0.4
460,0.0,0.0,0.8,0.0,0.2
461,0.5,0.0,0.0,0.5,0.0
462,0.4,0.0,0.0,0.4,0.2
463,0.0,0.0,0.0,0.0,1.0
464,0.0,0.0,0.4,0.5,0.1
465,0.65,0.0,0.0,0.25,0.1
466,0.7,0.0,0.0,0.3,0.0
467,0.2,0.0,0.7,0.0,0.1
468,1.0,0.0,0.0,0.0,0.0
469,0.1,0.0,0.0,0.7,0.2
470,0.4,0.0,0.0,0.0,0.6
471,0.0,0.0,0.0,0.0,1.0
472,0.0,0.0,0.6,0.0,0.4
473,1.0,0.0,0.0,0.0,0.0
474,0.2,0.0,0.2,0.5,0.1
475,0.7,0.0,0.0,0.3,0.0
476,0.8,0.0,0.0,0.2,0.0
477,0.0,0.0,0.0,0.0,1.0
478,0.4,0.0,0.1,0.4,0.1
479,0.0,0.0,0.216666666667,0.0,0.783333333333
480,1.0,0.0,0.0,0.0,0.0
481,0.0,0.0,0.1,0.7,0.2
482,0.0,0.0,0.1,0.5,0.4
483,0.6,0.0,0.0,0.3,0.1
484,0.0,0.1,0.1,0.1,0.7
485,1.0,0.0,0.0,0.0,0.0
486,0.0,0.0,0.1,0.9,0.0
487,1.0,0.0,0.0,0.0,0.0
488,0.6,0.0,0.0,0.2,0.2
489,0.0,0.0,0.3,0.0,0.7
490,0.0,0.0,0.0,0.0,1.0
491,0.0,0.0,0.0,0.0,1.0
492,0.0,0.0,0.3,0.1,0.6
493,0.2,0.0,0.0,0.7,0.1
494,0.9,0.0,0.0,0.1,0.0
495,0.0,0.2,0.0,0.1,0.7
496,0.1,0.0,0.0,0.0,0.9
497,0.1,0.0,0.0,0.4,0.5
498,0.7,0.0,0.0,0.1,0.2
499,0.8,0.0,0.0,0.1,0.1
500,0.2,0.0,0.1,0.3,0.4
501,0.7,0.0,0.0,0.1,0.2
502,0.5,0.0,0.0,0.4,0.1
503,0.7,0.1,0.1,0.0,0.1
504,1.0,0.0,0.0,0.0,0.0
505,0.5,0.0,0.0,0.2,0.3
506,0.8,0.0,0.0,0.1,0.1
507,0.0,0.0,0.3,0.6,0.1
508,0.3,0.0,0.0,0.5,0.2
509,0.7,0.0,0.1,0.2,0.0
510,0.6,0.0,0.0,0.0,0.4
511,0.6,0.0,0.0,0.0,0.4
512,0.0,0.0,0.1,0.9,0.0
513,0.8,0.0,0.0,0.2,0.0
514,0.608333333333,0.0,0.0,0.0,0.391666666667
515,0.2,0.0,0.0,0.6,0.2
516,0.2,0.0,0.0,0.5,0.3
517,0.0,0.0,0.0,0.0,1.0
518,0.6,0.0,0.0,0.0,0.4
519,0.0,0.0,0.0,0.0,1.0
520,0.0,0.0,0.0,0.0,1.0
521,0.8,0.0,0.0,0.2,0.0
522,0.2,0.0,0.0,0.1,0.7
523,0.9,0.0,0.0,0.1,0.0
524,0.4,0.0,0.0,0.1,0.5
525,0.6,0.0,0.0,0.0,0.4
526,0.3,0.1,0.2,0.3,0.1
527,0.5,0.0,0.0,0.2,0.3
528,0.0,0.0,0.0,0.6,0.4
529,0.0,0.0,0.0,0.0,1.0
530,0.4,0.0,0.0,0.0,0.6
531,0.0,0.0,0.0,0.0,1.0
532,0.933333333333,0.0,0.0,0.0666666666667,0.0
533,1.0,0.0,0.0,0.0,0.0
534,0.9,0.0,0.0,0.1,0.0
535,0.0,0.0,0.6,0.0,0.4
536,1.0,0.0,0.0,0.0,0.0
537,0.3,0.0,0.0,0.7,0.0
538,0.3,0.1,0.0,0.2,0.4
539,0.5,0.0,0.0,0.2,0.3
540,0.0,0.0,0.2,0.2,0.6
541,0.0,0.0,0.0,1.0,0.0
542,0.0,0.0,0.0,0.0,1.0
543,0.9,0.0,0.0,0.0,0.1
544,0.0,0.0,0.0,0.0,1.0
545,0.0,0.0,0.1,0.0,0.9
546,0.3,0.0,0.0,0.7,0.0
547,0.0,0.0,0.1,0.0,0.9
548,0.4,0.0,0.0,0.5,0.1
549,0.0,0.0,0.8,0.0,0.2
550,0.0,0.0,0.0,0.0,1.0
551,0.6,0.0,0.0,0.0,0.4
552,0.8,0.0,0.0,0.2,0.0
553,1.0,0.0,0.0,0.0,0.0
554,0.0,0.0,0.1,0.0,0.9
555,0.0,0.0,0.0,0.0,1.0
556,0.1,0.0,0.1,0.1,0.7
557,0.0,0.0,0.0,0.2,0.8
558,0.8,0.0,0.0,0.1,0.1
559,0.9,0.0,0.0,0.1,0.0
560,0.6,0.0,0.0,0.3,0.1
561,0.5,0.0,0.0,0.5,0.0
562,0.2,0.0,0.0,0.7,0.1
563,0.0,0.0,0.3,0.0,0.7
564,0.8,0.0,0.0,0.2,0.0
565,0.1,0.0,0.3,0.0,0.6
566,0.6,0.0,0.1,0.1,0.2
567,0.0,0.0,0.0,0.0,1.0
568,0.8,0.0,0.0,0.2,0.0
569,0.5,0.0,0.1,0.4,0.0
570,0.8,0.0,0.0,0.1,0.1
571,1.0,0.0,0.0,0.0,0.0
572,0.2,0.0,0.1,0.5,0.2
573,0.0,0.0,0.3,0.4,0.3
574,0.0,0.0,0.0,0.0,1.0
575,1.0,0.0,0.0,0.0,0.0
576,1.0,0.0,0.0,0.0,0.0
577,0.1,0.0,0.1,0.7,0.1
578,0.0,0.0,0.0,0.0,1.0
579,0.0,0.0,0.05,0.0,0.95
580,0.7,0.0,0.0,0.3,0.0
581,0.3,0.0,0.0,0.4,0.3
582,0.0,0.0,0.1,0.0,0.9
583,0.8,0.0,0.0,0.1,0.1
584,0.9,0.0,0.0,0.0,0.1
585,0.1,0.0,0.0,0.0,0.9
586,0.0,0.0,0.0,0.0,1.0
587,1.0,0.0,0.0,0.0,0.0
588,0.1,0.0,0.1,0.1,0.7
589,0.1,0.0,0.0,0.3,0.6
590,0.7,0.0,0.0,0.3,0.0
591,0.3,0.0,0.0,0.7,0.0
592,0.7,0.0,0.0,0.1,0.2
593,0.0,0.0,0.0,0.0,1.0
594,0.0,0.0,0.0,0.9,0.1
595,0.4,0.0,0.0,0.1,0.5
596,0.1,0.0,0.1,0.3,0.5
597,0.7,0.0,0.3,0.0,0.0
598,0.5,0.0,0.0,0.2,0.3
599,0.9,0.0,0.0,0.0,0.1
600,0.1,0.3,0.5,0.0,0.1
601,0.0,0.0,0.0,0.0,1.0
602,0.4,0.0,0.0,0.2,0.4
603,0.3,0.0,0.0,0.5,0.2
604,0.0,0.0,0.0,0.8,0.2
605,0.0,0.0,0.0,0.0,1.0
606,0.0,0.0,0.2,0.0,0.8
607,0.7,0.0,0.0,0.1,0.2
608,0.0,0.0,0.6,0.0,0.4
609,0.0,0.0,0.0,0.0,1.0
610,0.0,0.0,0.2,0.1,0.7
611,0.8,0.0,0.0,0.0,0.2
612,0.2,0.0,0.0,0.0,0.8
613,0.4,0.0,0.4,0.0,0.2
614,0.0,0.0,0.0,0.0,1.0
615,0.9,0.0,0.0,0.0,0.1
616,0.0,0.0,0.0,0.9,0.1
617,0.6,0.0,0.1,0.3,0.0
618,0.4,0.0,0.0,0.3,0.3
619,0.8,0.0,0.0,0.0,0.2
620,0.9,0.0,0.0,0.0,0.1
621,0.0,0.0,0.0,0.0,1.0
622,0.6,0.0,0.0,0.4,0.0
623,0.0,0.0,0.0,0.1,0.9
624,0.3,0.0,0.0,0.7,0.0
625,0.5,0.0,0.0,0.4,0.1
626,0.1,0.0,0.0,0.0,0.9
627,0.1,0.0,0.2,0.1,0.6
628,0.3,0.3,0.1,0.0,0.3
629,0.3,0.0,0.0,0.7,0.0
630,0.0,0.0,0.2,0.0,0.8
631,0.1,0.0,0.0,0.7,0.2
